text_title,start_file,f_jg,f_nr,start_page_value,start_page,year,month,day,end_file,end_page,date,node_count,title_id,par_id
Mittheilungen des Verlages,FK-05-135_n0032.xml,05,135,n0032,32,1903,04,16,1903-04-16,FK-05-135_n0032.xml,32,125,text__tid_03060.xml,pr30264
Büchereinlauf,FK-05-135_n0032.xml,05,135,n0032,32,1903,04,16,1903-04-16,FK-05-135_n0032.xml,32,644,text__tid_03061.xml,pr30271
Der literarische Beirath,FK-05-136_n0001.xml,05,136,n0001,1,1903,04,30,1903-04-30,FK-05-136_n0002.xml,2,1090,text__tid_03062.xml,pr30376
Der Fall Schöffel,FK-05-136_n0003.xml,05,136,n0003,3,1903,04,30,1903-04-30,FK-05-136_n0004.xml,4,589,text__tid_03063.xml,pr30391
Die zweijährige Dienstzeit,FK-05-136_n0004.xml,05,136,n0004,4,1903,04,30,1903-04-30,FK-05-136_n0006.xml,6,1104,text__tid_03064.xml,pr30395
Ein offenes Wort,FK-05-136_n0006.xml,05,136,n0006,6,1903,04,30,1903-04-30,FK-05-136_n0007.xml,7,1042,text__tid_03065.xml,pr30402
Anständige Menschen,FK-05-136_n0008.xml,05,136,n0008,8,1903,04,30,1903-04-30,FK-05-136_n0008.xml,8,317,text__tid_03066.xml,pr30406
Eine Belästigung,FK-05-136_n0008.xml,05,136,n0008,8,1903,04,30,1903-04-30,FK-05-136_n0009.xml,9,580,text__tid_03067.xml,pr30410
Das kleine Tuchmacherstädtchen,FK-05-136_n0009.xml,05,136,n0009,9,1903,04,30,1903-04-30,FK-05-136_n0011.xml,11,1610,text__tid_03068.xml,pr30424
"Gottfried Keller, Raimund und die Wiener Presse",FK-05-136_n0012.xml,05,136,n0012,12,1903,04,30,1903-04-30,FK-05-136_n0012.xml,12,519,text__tid_03069.xml,pr30445
Eine Klimax,FK-05-136_n0013.xml,05,136,n0013,13,1903,04,30,1903-04-30,FK-05-136_n0014.xml,14,361,text__tid_03070.xml,pr30457
Der fehlende Thiername,FK-05-136_n0014.xml,05,136,n0014,14,1903,04,30,1903-04-30,FK-05-136_n0014.xml,14,159,text__tid_03072.xml,pr30466
Harden,FK-05-136_n0014.xml,05,136,n0014,14,1903,04,30,1903-04-30,FK-05-136_n0017.xml,17,2626,text__tid_03073.xml,pr30472
Politiker. (Ein Heros),FK-05-136_n0019.xml,05,136,n0019,19,1903,04,30,1903-04-30,FK-05-136_n0020.xml,20,681,text__tid_03075.xml,pr30484
Knigge-Kenner. (Eine Reconnaissancevisite),FK-05-136_n0020.xml,05,136,n0020,20,1903,04,30,1903-04-30,FK-05-136_n0020.xml,20,126,text__tid_03076.xml,pr30487
K. k. Handelsministerium. (Von der Telegraphen-Centralstation),FK-05-136_n0020.xml,05,136,n0020,20,1903,04,30,1903-04-30,FK-05-136_n0020.xml,20,197,text__tid_03077.xml,pr30490
Habitué. (Von der Censur),FK-05-136_n0020.xml,05,136,n0020,20,1903,04,30,1903-04-30,FK-05-136_n0021.xml,21,363,text__tid_03078.xml,pr30493
Passant. (Der Pleitegeier),FK-05-136_n0021.xml,05,136,n0021,21,1903,04,30,1903-04-30,FK-05-136_n0022.xml,22,1279,text__tid_03079.xml,pr30496
Gebildeter. (Ein Bildungsblatt),FK-05-136_n0022.xml,05,136,n0022,22,1903,04,30,1903-04-30,FK-05-136_n0022.xml,22,772,text__tid_03080.xml,pr30499
‚Zeit‘-Genosse. (Der kleine Kohn),FK-05-136_n0022.xml,05,136,n0022,22,1903,04,30,1903-04-30,FK-05-136_n0023.xml,23,571,text__tid_03081.xml,pr30502
Grammatiker. (Die grammatikalische Pest),FK-05-136_n0023.xml,05,136,n0023,23,1903,04,30,1903-04-30,FK-05-136_n0023.xml,23,639,text__tid_03082.xml,pr30505
Detectiv. (Vom Diebs-Anzeiger),FK-05-136_n0023.xml,05,136,n0023,23,1903,04,30,1903-04-30,FK-05-136_n0024.xml,24,773,text__tid_03083.xml,pr30508
Leser. (Feigheit und Hass),FK-05-136_n0024.xml,05,136,n0024,24,1903,04,30,1903-04-30,FK-05-136_n0024.xml,24,119,text__tid_03084.xml,pr30511
Berichtigung,FK-05-136_n0024.xml,05,136,n0024,24,1903,04,30,1903-04-30,FK-05-136_n0024.xml,24,64,text__tid_03085.xml,pr30515
Mittheilung des Verlages,FK-05-136_n0024.xml,05,136,n0024,24,1903,04,30,1903-04-30,FK-05-136_n0024.xml,24,78,text__tid_03086.xml,pr30519
Rettung des Deutschthums,FK-05-137_n0001.xml,05,137,n0001,1,1903,05,11,1903-05-11,FK-05-137_n0002.xml,2,819,text__tid_03087.xml,pr30610
Das Ende der Hofaffairen,FK-05-137_n0002.xml,05,137,n0002,2,1903,05,11,1903-05-11,FK-05-137_n0003.xml,3,573,text__tid_03088.xml,pr30613
Das Telegrammgeheimnis,FK-05-137_n0003.xml,05,137,n0003,3,1903,05,11,1903-05-11,FK-05-137_n0005.xml,5,1454,text__tid_03089.xml,pr30616
Richtermangel und Richterüberfluss,FK-05-137_n0006.xml,05,137,n0006,6,1903,05,11,1903-05-11,FK-05-137_n0008.xml,8,1451,text__tid_03090.xml,pr30625
Vom Beamtenverein,FK-05-137_n0008.xml,05,137,n0008,8,1903,05,11,1903-05-11,FK-05-137_n0010.xml,10,1346,text__tid_03091.xml,pr30633
Was sich der Oberste Gerichtshof unter einem »verantwortlichen Redacteur« vorstellt,FK-05-137_n0010.xml,05,137,n0010,10,1903,05,11,1903-05-11,FK-05-137_n0011.xml,11,790,text__tid_03092.xml,pr30637
Ein Schulmuseum,FK-05-137_n0011.xml,05,137,n0011,11,1903,05,11,1903-05-11,FK-05-137_n0012.xml,12,462,text__tid_03093.xml,pr30647
Wenden Sie sich an die Administration!,FK-05-137_n0012.xml,05,137,n0012,12,1903,05,11,1903-05-11,FK-05-137_n0013.xml,13,618,text__tid_03094.xml,pr30652
Erinnerungen an Hugo Wolf,FK-05-137_n0014.xml,05,137,n0014,14,1903,05,11,1903-05-11,FK-05-137_n0016.xml,16,1614,text__tid_03095.xml,pr30660
Unendliches Bedauern,FK-05-137_n0016.xml,05,137,n0016,16,1903,05,11,1903-05-11,FK-05-137_n0017.xml,17,248,text__tid_03096.xml,pr30666
Der kleine Kohn ist weg! (Mit Abbildung),FK-05-137_n0017.xml,05,137,n0017,17,1903,05,11,1903-05-11,FK-05-137_n0017.xml,17,146,text__tid_03097.xml,pr30669
Ein seltsames Rufzeichen,FK-05-137_n0017.xml,05,137,n0017,17,1903,05,11,1903-05-11,FK-05-137_n0017.xml,17,148,text__tid_03098.xml,pr30681
Sexualjustiz,FK-05-137_n0018.xml,05,137,n0018,18,1903,05,11,1903-05-11,FK-05-137_n0018.xml,18,156,text__tid_03100.xml,pr30686
Märchenerzähler. (Die Berichtigungen der ‚Zeit‘),FK-05-137_n0018.xml,05,137,n0018,18,1903,05,11,1903-05-11,FK-05-137_n0021.xml,21,3804,text__tid_03102.xml,pr30696
Jurist. (Das Urtheil des Landesgerichts),FK-05-137_n0021.xml,05,137,n0021,21,1903,05,11,1903-05-11,FK-05-137_n0021.xml,21,400,text__tid_03103.xml,pr30699
Musiker. (Mottl und Hanslick),FK-05-137_n0021.xml,05,137,n0021,21,1903,05,11,1903-05-11,FK-05-137_n0022.xml,22,330,text__tid_03104.xml,pr30702
Literarhistoriker. (Literaturförderung),FK-05-137_n0022.xml,05,137,n0022,22,1903,05,11,1903-05-11,FK-05-137_n0022.xml,22,253,text__tid_03105.xml,pr30705
Versicherter. (Die Versicherungsgesellschaften),FK-05-137_n0022.xml,05,137,n0022,22,1903,05,11,1903-05-11,FK-05-137_n0023.xml,23,866,text__tid_03106.xml,pr30708
"M. R. in Bludowitz, A. L. in Laibach, H. St. in M. und
zahlreichen Wiener Lesern (M. R. in Bludowitz, A. L. in Laibach, H. St. in M. undzahlreichen Wiener Lesern)",FK-05-137_n0023.xml,05,137,n0023,23,1903,05,11,1903-05-11,FK-05-137_n0023.xml,23,74,text__tid_03107.xml,pr30711
Leser. (‚Fackel‘ Nr. 134a etc.),FK-05-137_n0023.xml,05,137,n0023,23,1903,05,11,1903-05-11,FK-05-137_n0023.xml,23,589,text__tid_03108.xml,pr30714
Einem andern Leser. (Einem andern Leser.),FK-05-137_n0023.xml,05,137,n0023,23,1903,05,11,1903-05-11,FK-05-137_n0023.xml,23,63,text__tid_03109.xml,pr30717
Ultramontaner. (Clericales aus der ‚Neuen Freien Presse‘),FK-05-137_n0023.xml,05,137,n0023,23,1903,05,11,1903-05-11,FK-05-137_n0024.xml,24,735,text__tid_03110.xml,pr30720
Berichtigung,FK-05-137_n0024.xml,05,137,n0024,24,1903,05,11,1903-05-11,FK-05-137_n0024.xml,24,76,text__tid_03111.xml,pr30724
Büchereinlauf,FK-05-137_n0024.xml,05,137,n0024,24,1903,05,11,1903-05-11,FK-05-137_n0024.xml,24,235,text__tid_03112.xml,pr30728
Die Reden des Herrn v. Koerber,FK-05-138_n0001.xml,05,138,n0001,1,1903,05,20,1903-05-20,FK-05-138_n0001.xml,1,452,text__tid_03113.xml,pr30821
Causa Commune contra Elektricitätsgesellschaften,FK-05-138_n0001.xml,05,138,n0001,1,1903,05,20,1903-05-20,FK-05-138_n0004.xml,4,1429,text__tid_03114.xml,pr30824
Aus Mazedonien,FK-05-138_n0004.xml,05,138,n0004,4,1903,05,20,1903-05-20,FK-05-138_n0006.xml,6,1392,text__tid_03115.xml,pr30828
Eine Vertheidigungsschrift des Disciplinarrathes der Advocatenkammer,FK-05-138_n0007.xml,05,138,n0007,7,1903,05,20,1903-05-20,FK-05-138_n0013.xml,13,4312,text__tid_03116.xml,pr30837
Lupus und Reclamesucht,FK-05-138_n0013.xml,05,138,n0013,13,1903,05,20,1903-05-20,FK-05-138_n0014.xml,14,295,text__tid_03117.xml,pr30842
Vom Gastspiel des »Kleinen Theaters«,FK-05-138_n0014.xml,05,138,n0014,14,1903,05,20,1903-05-20,FK-05-138_n0017.xml,17,1988,text__tid_03118.xml,pr30847
Kunstkritik,FK-05-138_n0017.xml,05,138,n0017,17,1903,05,20,1903-05-20,FK-05-138_n0017.xml,17,129,text__tid_03119.xml,pr30852
Ein Zeitungsjubiläum,FK-05-138_n0017.xml,05,138,n0017,17,1903,05,20,1903-05-20,FK-05-138_n0018.xml,18,1012,text__tid_03120.xml,pr30864
Wieder ein Circular,FK-05-138_n0019.xml,05,138,n0019,19,1903,05,20,1903-05-20,FK-05-138_n0019.xml,19,219,text__tid_03121.xml,pr30868
Politiker. (Der Antrag Herzog),FK-05-138_n0019.xml,05,138,n0019,19,1903,05,20,1903-05-20,FK-05-138_n0019.xml,19,376,text__tid_03123.xml,pr30880
Generalstäbler. (Militärisches aus der ‚Zeit‘),FK-05-138_n0019.xml,05,138,n0019,19,1903,05,20,1903-05-20,FK-05-138_n0020.xml,20,1335,text__tid_03124.xml,pr30883
Wiener. (»Auf einen Glückwunsch des ‚Berliner Börsencourier‘«),FK-05-138_n0020.xml,05,138,n0020,20,1903,05,20,1903-05-20,FK-05-138_n0021.xml,21,339,text__tid_03125.xml,pr30886
Märchenerzähler. (Noch ein Märchen),FK-05-138_n0021.xml,05,138,n0021,21,1903,05,20,1903-05-20,FK-05-138_n0021.xml,21,874,text__tid_03126.xml,pr30889
Humorist. (Ein Humorist),FK-05-138_n0022.xml,05,138,n0022,22,1903,05,20,1903-05-20,FK-05-138_n0022.xml,22,576,text__tid_03127.xml,pr30892
Peitschenfabrikant. (Die Affaire der Frau Sorma),FK-05-138_n0022.xml,05,138,n0022,22,1903,05,20,1903-05-20,FK-05-138_n0022.xml,22,223,text__tid_03128.xml,pr30895
‚Zeit‘-Genosse. (Der taktlose Mensch),FK-05-138_n0022.xml,05,138,n0022,22,1903,05,20,1903-05-20,FK-05-138_n0022.xml,22,246,text__tid_03129.xml,pr30898
Angewiderter Leser. (»Spiel und Wette eines Componisten«),FK-05-138_n0022.xml,05,138,n0022,22,1903,05,20,1903-05-20,FK-05-138_n0023.xml,23,1048,text__tid_03130.xml,pr30901
Conservatoristin. (Vom Conservatorium),FK-05-138_n0023.xml,05,138,n0023,23,1903,05,20,1903-05-20,FK-05-138_n0024.xml,24,738,text__tid_03131.xml,pr30904
Ohrenzeuge. (Die letzten Worte Schönekl’s),FK-05-138_n0024.xml,05,138,n0024,24,1903,05,20,1903-05-20,FK-05-138_n0024.xml,24,414,text__tid_03132.xml,pr30907
Mittheilung des Verlages,FK-05-138_n0024.xml,05,138,n0024,24,1903,05,20,1903-05-20,FK-05-138_n0024.xml,24,47,text__tid_03133.xml,pr30911
Mehr Schwindel!,FK-05-139_n0001.xml,05,139,n0001,1,1903,05,30,1903-05-30,FK-05-139_n0003.xml,3,1901,text__tid_03134.xml,pr31002
Das kleine Tuchmacherstädtchen (Nachspiel),FK-05-139_n0004.xml,05,139,n0004,4,1903,05,30,1903-05-30,FK-05-139_n0007.xml,7,2269,text__tid_03135.xml,pr31011
Herr v. Taussig vor dem Verwaltungsgerichtshof,FK-05-139_n0008.xml,05,139,n0008,8,1903,05,30,1903-05-30,FK-05-139_n0009.xml,9,1153,text__tid_03136.xml,pr31015
Ein Inseratenscandal,FK-05-139_n0009.xml,05,139,n0009,9,1903,05,30,1903-05-30,FK-05-139_n0011.xml,11,1522,text__tid_03137.xml,pr31019
Der unverantwortliche Verantwortliche,FK-05-139_n0012.xml,05,139,n0012,12,1903,05,30,1903-05-30,FK-05-139_n0013.xml,13,706,text__tid_03138.xml,pr31028
Ein Gerichtspsychiater,FK-05-139_n0013.xml,05,139,n0013,13,1903,05,30,1903-05-30,FK-05-139_n0015.xml,15,1153,text__tid_03139.xml,pr31032
Aus Mazedonien,FK-05-139_n0015.xml,05,139,n0015,15,1903,05,30,1903-05-30,FK-05-139_n0017.xml,17,1900,text__tid_03140.xml,pr31048
Culturactuelles,FK-05-139_n0017.xml,05,139,n0017,17,1903,05,30,1903-05-30,FK-05-139_n0017.xml,17,56,text__tid_03141.xml,pr31052
Wiener und Berliner Secession,FK-05-139_n0018.xml,05,139,n0018,18,1903,05,30,1903-05-30,FK-05-139_n0019.xml,19,1116,text__tid_03142.xml,pr31056
Eine kleine Meinungsverschiedenheit,FK-05-139_n0019.xml,05,139,n0019,19,1903,05,30,1903-05-30,FK-05-139_n0019.xml,19,347,text__tid_03143.xml,pr31060
Zur Männer-»Schönheits«-Concurrenz. Von Peter Altenberg ,FK-05-139_n0020.xml,05,139,n0020,20,1903,05,30,1903-05-30,FK-05-139_n0021.xml,21,1050,text__tid_03144.xml,pr31072
Telegraphendirection. (Ein merkwürdiges Telegramm),FK-05-139_n0022.xml,05,139,n0022,22,1903,05,30,1903-05-30,FK-05-139_n0022.xml,22,111,text__tid_03146.xml,pr31110
Musiker. (Wagner-Gedenktag),FK-05-139_n0022.xml,05,139,n0022,22,1903,05,30,1903-05-30,FK-05-139_n0022.xml,22,285,text__tid_03147.xml,pr31113
Habitué. (Eine Buchbinder-Renaissance),FK-05-139_n0022.xml,05,139,n0022,22,1903,05,30,1903-05-30,FK-05-139_n0023.xml,23,888,text__tid_03148.xml,pr31116
‚Zeit‘-Genosse. (‚Zeit‘-genössisches),FK-05-139_n0023.xml,05,139,n0023,23,1903,05,30,1903-05-30,FK-05-139_n0023.xml,23,399,text__tid_03149.xml,pr31119
Clericaler. (Bischof und Börseaner),FK-05-139_n0023.xml,05,139,n0023,23,1903,05,30,1903-05-30,FK-05-139_n0024.xml,24,335,text__tid_03150.xml,pr31122
Lebemann. (Ein pikanter Schmock),FK-05-139_n0024.xml,05,139,n0024,24,1903,05,30,1903-05-30,FK-05-139_n0024.xml,24,766,text__tid_03151.xml,pr31125
Rechtsfreund. (Ein beunruhigendes Gerücht),FK-05-139_n0024.xml,05,139,n0024,24,1903,05,30,1903-05-30,FK-05-139_n0024.xml,24,333,text__tid_03152.xml,pr31128
Die ‚Neue Freie Presse‘ für Wien,FK-05-140_n0001.xml,05,140,n0001,1,1903,06,10,1903-06-10,FK-05-140_n0003.xml,3,1368,text__tid_03153.xml,pr31217
Der Kampf gegen die Tuberculose. Von Professor Victor Loos,FK-05-140_n0005.xml,05,140,n0005,5,1903,06,10,1903-06-10,FK-05-140_n0007.xml,7,1747,text__tid_03154.xml,pr31233
Die Universität Freiburg,FK-05-140_n0007.xml,05,140,n0007,7,1903,06,10,1903-06-10,FK-05-140_n0008.xml,8,699,text__tid_03155.xml,pr31239
Das dümmste Blatt Wiens,FK-05-140_n0008.xml,05,140,n0008,8,1903,06,10,1903-06-10,FK-05-140_n0009.xml,9,1027,text__tid_03156.xml,pr31243
Zuschrift des Disciplinarrathes,FK-05-140_n0010.xml,05,140,n0010,10,1903,06,10,1903-06-10,FK-05-140_n0010.xml,10,359,text__tid_03157.xml,pr31246
Chamberlain und Balfour,FK-05-140_n0010.xml,05,140,n0010,10,1903,06,10,1903-06-10,FK-05-140_n0011.xml,11,620,text__tid_03158.xml,pr31260
Eine interessante Literaturgeschichte,FK-05-140_n0011.xml,05,140,n0011,11,1903,06,10,1903-06-10,FK-05-140_n0013.xml,13,1311,text__tid_03159.xml,pr31266
Von der Gerichtspsychiatrie,FK-05-140_n0013.xml,05,140,n0013,13,1903,06,10,1903-06-10,FK-05-140_n0015.xml,15,1715,text__tid_03160.xml,pr31285
Lombroso über das Finanzgenie,FK-05-140_n0015.xml,05,140,n0015,15,1903,06,10,1903-06-10,FK-05-140_n0017.xml,17,1371,text__tid_03161.xml,pr31292
Er kann sich an Anschütz erinnern,FK-05-140_n0017.xml,05,140,n0017,17,1903,06,10,1903-06-10,FK-05-140_n0018.xml,18,831,text__tid_03162.xml,pr31296
Und noch ein Circular!,FK-05-140_n0018.xml,05,140,n0018,18,1903,06,10,1903-06-10,FK-05-140_n0018.xml,18,299,text__tid_03163.xml,pr31299
Patriot. (Die dynastische Schutzvorrichtung),FK-05-140_n0018.xml,05,140,n0018,18,1903,06,10,1903-06-10,FK-05-140_n0019.xml,19,623,text__tid_03165.xml,pr31310
Scherenschleifer. (Die leider unvermeidliche Presscorruption),FK-05-140_n0019.xml,05,140,n0019,19,1903,06,10,1903-06-10,FK-05-140_n0020.xml,20,952,text__tid_03166.xml,pr31313
Von der Familien-‚Zeit‘,FK-05-140_n0020.xml,05,140,n0020,20,1903,06,10,1903-06-10,FK-05-140_n0021.xml,21,1486,text__tid_03167.xml,pr31316
Arzt. (Aerzte und Presse),FK-05-140_n0021.xml,05,140,n0021,21,1903,06,10,1903-06-10,FK-05-140_n0022.xml,22,785,text__tid_03168.xml,pr31319
Leser. (Die Auffassungskraft der Leser),FK-05-140_n0022.xml,05,140,n0022,22,1903,06,10,1903-06-10,FK-05-140_n0022.xml,22,601,text__tid_03169.xml,pr31322
Märchenerzähler. (Vom Märchenerzähler),FK-05-140_n0022.xml,05,140,n0022,22,1903,06,10,1903-06-10,FK-05-140_n0024.xml,24,1559,text__tid_03170.xml,pr31325
Genosse. (Administrative Liguorimoral),FK-05-140_n0024.xml,05,140,n0024,24,1903,06,10,1903-06-10,FK-05-140_n0024.xml,24,110,text__tid_03171.xml,pr31328
Bürger. (Bürgermeister und Bürger),FK-05-140_n0024.xml,05,140,n0024,24,1903,06,10,1903-06-10,FK-05-140_n0024.xml,24,401,text__tid_03172.xml,pr31341
Oesterreichs Sympathien,FK-05-141_n0001.xml,05,141,n0001,1,1903,06,20,1903-06-20,FK-05-141_n0001.xml,1,153,text__tid_03173.xml,pr31434
Ein Raubmord?,FK-05-141_n0001.xml,05,141,n0001,1,1903,06,20,1903-06-20,FK-05-141_n0001.xml,1,206,text__tid_03174.xml,pr31440
Die ‚Neue Freie Presse‘ und die Ereignisse,FK-05-141_n0002.xml,05,141,n0002,2,1903,06,20,1903-06-20,FK-05-141_n0002.xml,2,221,text__tid_03175.xml,pr31446
Der Bürgermeister über den Bergsport,FK-05-141_n0002.xml,05,141,n0002,2,1903,06,20,1903-06-20,FK-05-141_n0006.xml,6,2555,text__tid_03176.xml,pr31459
Der Fall Vernaleken,FK-05-141_n0006.xml,05,141,n0006,6,1903,06,20,1903-06-20,FK-05-141_n0009.xml,9,2299,text__tid_03177.xml,pr31465
Richter und Orden,FK-05-141_n0010.xml,05,141,n0010,10,1903,06,20,1903-06-20,FK-05-141_n0010.xml,10,350,text__tid_03178.xml,pr31469
Zur Affaire Bachrach,FK-05-141_n0012.xml,05,141,n0012,12,1903,06,20,1903-06-20,FK-05-141_n0013.xml,13,928,text__tid_03179.xml,pr31480
Eine Zuschrift Prof. Forel’s,FK-05-141_n0013.xml,05,141,n0013,13,1903,06,20,1903-06-20,FK-05-141_n0014.xml,14,638,text__tid_03180.xml,pr31483
Mahler und Hellmesberger,FK-05-141_n0014.xml,05,141,n0014,14,1903,06,20,1903-06-20,FK-05-141_n0017.xml,17,2051,text__tid_03181.xml,pr31498
Das Heine-Manuscript und Anderes,FK-05-141_n0017.xml,05,141,n0017,17,1903,06,20,1903-06-20,FK-05-141_n0019.xml,19,1810,text__tid_03182.xml,pr31503
Altneuland,FK-05-141_n0020.xml,05,141,n0020,20,1903,06,20,1903-06-20,FK-05-141_n0021.xml,21,1367,text__tid_03183.xml,pr31507
Reporter und Gendarmen,FK-05-141_n0021.xml,05,141,n0021,21,1903,06,20,1903-06-20,FK-05-141_n0021.xml,21,158,text__tid_03185.xml,pr31518
Colporteur. (Extraausgaben),FK-05-141_n0022.xml,05,141,n0022,22,1903,06,20,1903-06-20,FK-05-141_n0022.xml,22,473,text__tid_03187.xml,pr31525
Dialectforscher. (Naturlaute),FK-05-141_n0022.xml,05,141,n0022,22,1903,06,20,1903-06-20,FK-05-141_n0022.xml,22,455,text__tid_03188.xml,pr31528
Sammler. (Ein bilderreiches Feuilleton),FK-05-141_n0022.xml,05,141,n0022,22,1903,06,20,1903-06-20,FK-05-141_n0023.xml,23,1024,text__tid_03189.xml,pr31531
Commis voyageur. (Herr Löwy beim Großvezier),FK-05-141_n0023.xml,05,141,n0023,23,1903,06,20,1903-06-20,FK-05-141_n0023.xml,23,127,text__tid_03190.xml,pr31534
Tuchmacher in Brünn. (Der Berichtigungskrieg),FK-05-141_n0023.xml,05,141,n0023,23,1903,06,20,1903-06-20,FK-05-141_n0023.xml,23,201,text__tid_03191.xml,pr31537
Ausbeuter. (Die ‚Zeit‘ als Schlafmittel),FK-05-141_n0024.xml,05,141,n0024,24,1903,06,20,1903-06-20,FK-05-141_n0024.xml,24,327,text__tid_03192.xml,pr31540
Sprachforscher. (Gerichtsdeutsch),FK-05-141_n0024.xml,05,141,n0024,24,1903,06,20,1903-06-20,FK-05-141_n0024.xml,24,217,text__tid_03193.xml,pr31543
‚Zeit‘-Genosse. (Seifensieder a. D.),FK-05-141_n0024.xml,05,141,n0024,24,1903,06,20,1903-06-20,FK-05-141_n0024.xml,24,272,text__tid_03194.xml,pr31546
Musiker. (Ein gutes Geschäft),FK-05-141_n0024.xml,05,141,n0024,24,1903,06,20,1903-06-20,FK-05-141_n0024.xml,24,291,text__tid_03195.xml,pr31549
Bismarck und Presse,FK-05-142_n0001.xml,05,142,n0001,1,1903,07,3,1903-07-3,FK-05-142_n0001.xml,1,399,text__tid_03196.xml,pr31642
Von der medizinischen Fakultät,FK-05-142_n0004.xml,05,142,n0004,4,1903,07,3,1903-07-3,FK-05-142_n0006.xml,6,1522,text__tid_03197.xml,pr31709
Die Universität Freiburg,FK-05-142_n0006.xml,05,142,n0006,6,1903,07,3,1903-07-3,FK-05-142_n0007.xml,7,625,text__tid_03198.xml,pr31714
Der Wachmann als Zeuge,FK-05-142_n0007.xml,05,142,n0007,7,1903,07,3,1903-07-3,FK-05-142_n0009.xml,9,994,text__tid_03199.xml,pr31718
Die strafrechtliche Verantwortung für medizinische Inserate,FK-05-142_n0009.xml,05,142,n0009,9,1903,07,3,1903-07-3,FK-05-142_n0010.xml,10,1082,text__tid_03200.xml,pr31721
Vom Erfinder Szczepanik,FK-05-142_n0011.xml,05,142,n0011,11,1903,07,3,1903-07-3,FK-05-142_n0011.xml,11,312,text__tid_03201.xml,pr31725
Parteiverblödung,FK-05-142_n0011.xml,05,142,n0011,11,1903,07,3,1903-07-3,FK-05-142_n0012.xml,12,581,text__tid_03202.xml,pr31729
Der zweite Artikel,FK-05-142_n0012.xml,05,142,n0012,12,1903,07,3,1903-07-3,FK-05-142_n0013.xml,13,467,text__tid_03203.xml,pr31747
Andenken an Belgrad,FK-05-142_n0013.xml,05,142,n0013,13,1903,07,3,1903-07-3,FK-05-142_n0013.xml,13,445,text__tid_03204.xml,pr31751
Der erste wirkliche Erfolg der ‚Zeit‘,FK-05-142_n0014.xml,05,142,n0014,14,1903,07,3,1903-07-3,FK-05-142_n0014.xml,14,397,text__tid_03205.xml,pr31760
Der reichsdeutsche Stimmzettel,FK-05-142_n0014.xml,05,142,n0014,14,1903,07,3,1903-07-3,FK-05-142_n0014.xml,14,80,text__tid_03206.xml,pr31771
Das Problem des »Erdgeist«,FK-05-142_n0015.xml,05,142,n0015,15,1903,07,3,1903-07-3,FK-05-142_n0018.xml,18,2411,text__tid_03207.xml,pr31780
Zu Frank Wedekind’s »Erdgeist«. Von Peter Altenberg,FK-05-142_n0018.xml,05,142,n0018,18,1903,07,3,1903-07-3,FK-05-142_n0018.xml,18,88,text__tid_03208.xml,pr31783
Zierde des Barreaus. (Zinner der Poet),FK-05-142_n0019.xml,05,142,n0019,19,1903,07,3,1903-07-3,FK-05-142_n0021.xml,21,1674,text__tid_03210.xml,pr31823
Russe. (Eine neue russisch-chinesische Bahn),FK-05-142_n0021.xml,05,142,n0021,21,1903,07,3,1903-07-3,FK-05-142_n0021.xml,21,227,text__tid_03211.xml,pr31826
Actionär. (Petroleumaktien),FK-05-142_n0021.xml,05,142,n0021,21,1903,07,3,1903-07-3,FK-05-142_n0021.xml,21,188,text__tid_03212.xml,pr31829
Politiker. (Nur Wasser),FK-05-142_n0021.xml,05,142,n0021,21,1903,07,3,1903-07-3,FK-05-142_n0021.xml,21,264,text__tid_03213.xml,pr31832
Misstrauischer Leser. (Ein Schreibfehler?),FK-05-142_n0021.xml,05,142,n0021,21,1903,07,3,1903-07-3,FK-05-142_n0021.xml,21,123,text__tid_03214.xml,pr31835
Arzt. (Professoren und Presse),FK-05-142_n0021.xml,05,142,n0021,21,1903,07,3,1903-07-3,FK-05-142_n0022.xml,22,325,text__tid_03215.xml,pr31838
Märchenerzähler. (Vom Berichtigungskrieg),FK-05-142_n0022.xml,05,142,n0022,22,1903,07,3,1903-07-3,FK-05-142_n0022.xml,22,984,text__tid_03216.xml,pr31841
Reisender. (Beim Großvezier),FK-05-142_n0023.xml,05,142,n0023,23,1903,07,3,1903-07-3,FK-05-142_n0023.xml,23,299,text__tid_03217.xml,pr31844
Prager. (Aussig),FK-05-142_n0023.xml,05,142,n0023,23,1903,07,3,1903-07-3,FK-05-142_n0023.xml,23,140,text__tid_03218.xml,pr31847
Vater. (Vivant sequentes),FK-05-142_n0023.xml,05,142,n0023,23,1903,07,3,1903-07-3,FK-05-142_n0023.xml,23,176,text__tid_03219.xml,pr31850
Habitué. (Die nächste Theatersaison),FK-05-142_n0023.xml,05,142,n0023,23,1903,07,3,1903-07-3,FK-05-142_n0024.xml,24,791,text__tid_03220.xml,pr31853
Goethe- und Bahrverehrer. (Erdulin),FK-05-142_n0024.xml,05,142,n0024,24,1903,07,3,1903-07-3,FK-05-142_n0024.xml,24,470,text__tid_03221.xml,pr31856
Büchereinlauf,FK-05-142_n0024.xml,05,142,n0024,24,1903,07,3,1903-07-3,FK-05-142_n0024.xml,24,159,text__tid_03222.xml,pr31860
